,id,ms_subclass,neighborhood,overall_qual,year_remod/add,exterior_1st,exterior_2nd,mas_vnr_area,exter_qual,foundation,bsmtfin_type_1,bsmtfin_sf_1,heating_qc,1st_flr_sf,gr_liv_area,full_bath,kitchen_qual,fireplaces,garage_finish,garage_area,garage_qual,saleprice,age_sold
1258,2575,20,NAmes,5,1957,BrkFace,BrkFace,0.0,3,CBlock,BLQ,623.0,4,1364,1364,1,3,1,RFn,331.0,3.0,132000,49
1259,867,60,CollgCr,9,2000,VinylSd,VinylSd,204.0,4,PConc,GLQ,904.0,5,1476,2153,2,5,2,Fin,736.0,3.0,313000,9
1260,2879,50,IDOTRR,4,1950,MetalSd,MetalSd,0.0,3,CBlock,Rec,637.0,4,897,1336,1,3,0,Unf,570.0,3.0,108000,86
1261,1494,60,Edwards,7,2004,VinylSd,VinylSd,92.0,4,PConc,Unf,0.0,5,760,1656,2,4,1,Fin,397.0,3.0,165400,5
1262,2771,60,CollgCr,6,1995,VinylSd,VinylSd,68.0,4,PConc,Unf,0.0,5,795,1499,2,4,1,RFn,473.0,3.0,187000,11
1263,496,60,NoRidge,8,1996,VinylSd,VinylSd,506.0,4,PConc,GLQ,689.0,5,1490,2794,2,5,1,Fin,810.0,3.0,403000,14
1264,1651,60,NWAmes,6,1976,Plywood,Plywood,298.0,3,CBlock,LwQ,156.0,3,1118,2030,2,4,1,Fin,551.0,3.0,195000,31
1265,1913,80,NAmes,6,1961,WdShing,Wd Shng,291.0,3,CBlock,ALQ,600.0,3,1254,1254,1,3,1,RFn,525.0,3.0,158500,46
1266,2790,60,CollgCr,8,2002,VinylSd,VinylSd,210.0,4,PConc,GLQ,932.0,5,1091,1989,2,4,1,Fin,586.0,3.0,255000,4
1267,1541,20,Crawfor,5,1956,BrkFace,MetalSd,0.0,3,PConc,Rec,1116.0,5,1898,1898,2,3,2,Unf,484.0,3.0,236500,52
1268,1684,20,NAmes,5,1966,HdBoard,HdBoard,52.0,3,CBlock,BLQ,725.0,3,988,988,1,3,0,Unf,360.0,3.0,129250,41
1269,301,20,Crawfor,7,1997,BrkFace,Wd Sdng,0.0,3,CBlock,ALQ,1247.0,3,1801,1801,2,3,2,Fin,484.0,3.0,289000,51
1270,1569,90,Mitchel,5,1976,Plywood,Plywood,0.0,3,CBlock,None,0.0,3,936,1872,2,3,0,Unf,484.0,3.0,100000,32
1271,2153,60,CollgCr,8,2001,VinylSd,VinylSd,256.0,4,PConc,GLQ,1198.0,5,1531,2439,2,4,1,Fin,560.0,3.0,275000,6
1272,1467,60,CollgCr,8,2000,VinylSd,VinylSd,192.0,4,PConc,Unf,0.0,5,886,1764,2,4,1,Unf,560.0,3.0,207000,9
1273,2540,20,NAmes,5,1998,MetalSd,MetalSd,166.0,3,CBlock,GLQ,661.0,4,1200,1200,1,4,0,Unf,884.0,3.0,146000,41
1274,2368,160,BrDale,6,1972,HdBoard,HdBoard,380.0,3,CBlock,ALQ,282.0,5,494,1030,1,3,0,Unf,264.0,3.0,116000,34
1275,874,60,CollgCr,7,1998,VinylSd,VinylSd,573.0,3,PConc,GLQ,739.0,5,1057,2034,2,4,0,RFn,645.0,3.0,219500,12
1276,463,120,NridgHt,7,2003,VinylSd,VinylSd,163.0,4,PConc,Unf,0.0,5,1405,1405,2,4,1,RFn,478.0,3.0,173000,6
1277,784,20,Edwards,4,1956,VinylSd,VinylSd,0.0,3,CBlock,ALQ,1059.0,5,1229,1229,1,3,0,RFn,284.0,3.0,135000,53
1278,2149,60,CollgCr,7,2003,VinylSd,VinylSd,0.0,4,PConc,GLQ,654.0,5,992,1932,2,4,1,RFn,610.0,3.0,213000,4
1279,2069,20,Sawyer,6,1995,VinylSd,VinylSd,0.0,3,CBlock,Rec,736.0,3,1299,1299,1,4,1,Unf,494.0,3.0,150000,53
1280,1743,120,Blmngtn,7,2007,VinylSd,VinylSd,72.0,4,PConc,Unf,0.0,5,1402,1402,0,4,1,Fin,648.0,3.0,194201,1
1281,472,120,Blmngtn,7,2006,VinylSd,VinylSd,16.0,4,PConc,GLQ,16.0,5,1504,1504,2,4,1,Fin,457.0,3.0,181000,4
1282,1921,20,NAmes,6,1958,MetalSd,MetalSd,243.0,3,CBlock,Rec,608.0,4,1442,1442,1,3,0,RFn,301.0,3.0,157900,49
1283,2778,60,CollgCr,7,2000,VinylSd,VinylSd,0.0,4,PConc,GLQ,894.0,5,951,1779,2,4,1,Fin,586.0,3.0,217000,7
1284,526,60,Somerst,8,2006,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,1082,1953,2,4,1,RFn,1043.0,3.0,252000,4
1285,2795,60,CollgCr,7,2002,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,872,1909,2,4,0,RFn,529.0,3.0,197000,4
1286,478,60,Gilbert,7,2005,VinylSd,VinylSd,200.0,4,PConc,Unf,0.0,5,868,1630,2,4,1,Fin,436.0,3.0,189500,5
1287,2841,50,Edwards,5,1950,Stucco,Stucco,0.0,3,BrkTil,Unf,0.0,4,686,1250,1,2,0,Unf,280.0,3.0,116000,88
1288,119,20,NWAmes,6,1963,HdBoard,HdBoard,451.0,3,CBlock,ALQ,569.0,3,1328,1328,1,3,2,Unf,528.0,3.0,143000,47
1289,1960,20,NAmes,5,1950,MetalSd,MetalSd,0.0,3,CBlock,BLQ,534.0,3,988,988,1,3,0,Unf,276.0,3.0,119000,57
1290,1277,50,NAmes,6,1954,MetalSd,MetalSd,0.0,3,CBlock,Rec,673.0,2,854,1278,1,3,0,Unf,240.0,3.0,127500,54
1291,2466,60,Somerst,6,2005,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,858,1716,2,4,0,RFn,615.0,3.0,200825,1
1292,2844,30,Edwards,2,1955,MetalSd,MetalSd,0.0,3,BrkTil,Unf,0.0,3,498,498,1,3,0,Unf,216.0,2.0,35000,84
1293,1028,60,NWAmes,7,1978,Plywood,Plywood,168.0,4,PConc,ALQ,988.0,5,1420,2840,2,4,2,Fin,1314.0,3.0,292500,30
1294,1043,160,BrDale,6,1970,HdBoard,HdBoard,127.0,3,CBlock,Rec,321.0,3,483,987,1,3,0,Unf,280.0,3.0,106000,38
1295,231,30,Sawyer,4,1950,Wd Sdng,Wd Sdng,0.0,3,BrkTil,Unf,0.0,3,756,756,1,3,0,Unf,440.0,3.0,85000,83
1296,461,20,NridgHt,8,2003,VinylSd,VinylSd,270.0,4,PConc,GLQ,1196.0,5,1712,1712,2,4,1,RFn,701.0,3.0,286500,7
1297,33,120,NPkVill,6,1977,Plywood,Plywood,0.0,3,CBlock,ALQ,360.0,3,1069,1069,2,3,1,RFn,440.0,3.0,127500,33
1298,1795,20,Somerst,7,2007,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,1335,1335,2,4,0,RFn,575.0,3.0,210400,1
1299,1073,120,NridgHt,8,2004,MetalSd,MetalSd,472.0,5,PConc,GLQ,1218.0,5,1518,1518,1,5,1,RFn,588.0,3.0,274000,5
1300,1576,60,Timber,8,2007,VinylSd,VinylSd,0.0,4,PConc,GLQ,770.0,5,920,1780,2,4,1,Fin,612.0,3.0,264966,1
1301,2044,50,IDOTRR,4,1950,Wd Sdng,Wd Sdng,0.0,2,CBlock,Unf,0.0,2,866,1484,2,3,0,Unf,264.0,3.0,50000,97
1302,185,50,OldTown,5,1950,MetalSd,MetalSd,0.0,3,PConc,LwQ,686.0,3,966,1652,2,3,0,Unf,416.0,3.0,139000,95
1303,1828,60,Veenker,7,1990,HdBoard,HdBoard,272.0,4,PConc,GLQ,727.0,4,1271,2503,2,4,1,RFn,564.0,3.0,300000,17
1304,344,80,NAmes,8,1995,Plywood,Wd Sdng,0.0,4,CBlock,GLQ,1410.0,4,2000,2704,2,5,3,Fin,538.0,3.0,345000,37
1305,2152,20,CollgCr,8,1995,HdBoard,HdBoard,519.0,4,PConc,BLQ,408.0,5,1592,1592,2,4,1,Fin,484.0,3.0,228000,13
1306,1752,80,Gilbert,7,2003,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,754,1394,2,4,1,Fin,400.0,3.0,165500,4
1307,2637,70,OldTown,4,1950,MetalSd,MetalSd,0.0,3,CBlock,Unf,0.0,2,810,1328,1,3,0,Unf,210.0,3.0,107000,81
1308,1000,120,StoneBr,8,2002,CemntBd,CmentBd,0.0,4,PConc,GLQ,1153.0,5,1593,1593,1,5,1,Fin,682.0,3.0,286000,7
1309,727,30,IDOTRR,4,1950,Wd Sdng,Wd Sdng,0.0,3,CBlock,Rec,495.0,3,720,720,1,3,0,None,0.0,0.0,34900,89
1310,2612,20,NAmes,5,1964,Wd Sdng,Wd Sdng,0.0,3,CBlock,Rec,312.0,3,912,912,1,3,0,Unf,288.0,3.0,115000,42
1311,2422,120,Blmngtn,8,2003,VinylSd,VinylSd,40.0,4,PConc,Unf,0.0,5,1456,1456,2,4,1,Fin,400.0,3.0,215000,3
1312,752,70,OldTown,7,1994,Wd Sdng,Wd Sdng,0.0,3,BrkTil,Unf,0.0,2,1272,1944,2,3,0,Unf,216.0,3.0,179900,94
1313,15,120,StoneBr,8,1985,HdBoard,HdBoard,0.0,4,PConc,GLQ,368.0,3,1502,1502,1,4,0,RFn,528.0,3.0,212000,25
1314,2319,60,Gilbert,8,2005,VinylSd,VinylSd,216.0,4,PConc,Unf,0.0,5,1074,2064,2,4,1,Fin,527.0,3.0,250000,1
1315,2681,50,BrkSide,5,1950,MetalSd,MetalSd,0.0,3,BrkTil,Unf,0.0,5,1042,1576,1,3,1,Unf,225.0,3.0,149000,78
1316,1006,60,Gilbert,6,1996,HdBoard,HdBoard,0.0,3,PConc,GLQ,219.0,4,773,1658,2,3,1,Fin,431.0,3.0,188000,13
1317,2596,30,OldTown,3,2001,VinylSd,VinylSd,0.0,3,PConc,Unf,0.0,5,713,713,1,4,0,Unf,371.0,2.0,99800,76
1318,2002,70,OldTown,7,1998,Wd Sdng,VinylSd,0.0,3,BrkTil,Unf,0.0,5,1576,2554,1,3,0,Unf,704.0,3.0,159500,117
1319,55,80,Gilbert,7,2004,VinylSd,VinylSd,0.0,4,PConc,GLQ,326.0,5,744,1374,2,4,1,Fin,400.0,3.0,184500,6
1320,2104,60,CollgCr,8,2007,CemntBd,CmentBd,270.0,4,PConc,Unf,0.0,5,1482,2574,2,5,1,Fin,868.0,3.0,276000,0
1321,1682,160,NPkVill,6,1976,Plywood,Brk Cmn,0.0,3,CBlock,ALQ,556.0,3,804,1548,2,4,1,Unf,440.0,3.0,155000,31
1322,977,20,Mitchel,5,2000,HdBoard,HdBoard,176.0,3,CBlock,BLQ,594.0,5,1404,1404,2,3,1,Unf,504.0,3.0,160000,40
1323,2548,60,NAmes,5,1964,HdBoard,HdBoard,0.0,3,CBlock,ALQ,360.0,4,720,1440,1,3,1,Fin,480.0,3.0,157500,42
1324,340,20,Mitchel,8,1995,VinylSd,VinylSd,0.0,4,PConc,GLQ,1341.0,5,1803,1803,2,4,2,Unf,482.0,3.0,285000,16
1325,1487,90,Edwards,5,2003,MetalSd,MetalSd,0.0,3,CBlock,ALQ,1084.0,4,1272,2200,2,3,0,None,0.0,0.0,145900,108
1326,1423,80,SawyerW,7,1996,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,1302,2037,2,4,1,Fin,472.0,3.0,229000,12
1327,1342,20,BrkSide,4,1950,MetalSd,CBlock,0.0,3,PConc,None,0.0,3,896,896,1,3,0,Unf,280.0,3.0,79000,62
1328,1949,50,OldTown,4,1993,MetalSd,MetalSd,0.0,3,CBlock,ALQ,1030.0,5,845,1281,2,3,0,Unf,580.0,3.0,128500,82
1329,2444,60,NoRidge,8,1998,VinylSd,VinylSd,242.0,4,PConc,GLQ,791.0,5,1079,1976,2,4,1,Fin,885.0,3.0,286000,8
1330,345,60,Gilbert,6,1997,VinylSd,VinylSd,0.0,3,PConc,ALQ,847.0,5,945,1608,2,3,1,Fin,470.0,3.0,189500,12
1331,650,20,NAmes,5,1953,Wd Sdng,Wd Sdng,140.0,3,Slab,None,0.0,3,1210,1210,1,3,0,Fin,616.0,3.0,102900,56
1332,192,50,BrkSide,5,1997,MetalSd,MetalSd,0.0,3,CBlock,Rec,788.0,5,1030,1612,1,3,0,Unf,363.0,3.0,128500,60
1333,1945,50,NAmes,5,2004,MetalSd,MetalSd,0.0,3,CBlock,LwQ,198.0,5,1216,1728,1,3,1,Unf,371.0,3.0,156000,54
1334,2277,60,Timber,8,2006,VinylSd,VinylSd,245.0,4,PConc,Unf,0.0,5,1133,2482,2,4,1,Fin,642.0,3.0,281213,2
1335,1266,20,NAmes,7,2007,Wd Sdng,Wd Sdng,0.0,3,CBlock,GLQ,425.0,5,2069,2069,2,4,1,RFn,505.0,3.0,242000,48
1336,674,20,NAmes,6,1960,Wd Sdng,Wd Sdng,30.0,3,CBlock,BLQ,1270.0,5,1478,1478,2,3,2,Unf,498.0,3.0,157500,49
1337,2823,60,Edwards,7,2004,HdBoard,Stucco,190.0,4,PConc,Unf,0.0,5,806,1724,2,4,1,Fin,616.0,3.0,196500,3
1338,2772,20,CollgCr,7,1998,VinylSd,VinylSd,0.0,3,PConc,GLQ,846.0,5,1425,1425,2,3,0,RFn,591.0,3.0,193000,8
1339,2015,50,BrkSide,5,1952,Wd Sdng,Wd Sdng,0.0,3,BrkTil,Rec,48.0,5,899,1322,1,3,0,Unf,280.0,3.0,132000,68
1340,2642,70,OldTown,7,1970,AsbShng,Wd Sdng,0.0,3,Stone,Rec,208.0,4,848,1428,1,3,0,Fin,576.0,3.0,139900,106
1341,144,20,NAmes,6,1959,MetalSd,MetalSd,220.0,3,CBlock,Unf,0.0,3,1194,1194,1,3,0,RFn,312.0,3.0,148000,51
1342,1712,60,NridgHt,8,2007,VinylSd,VinylSd,246.0,4,PConc,GLQ,669.0,5,895,1818,2,5,1,Fin,774.0,3.0,281500,0
1343,1708,60,NridgHt,8,2004,VinylSd,VinylSd,502.0,4,PConc,Unf,0.0,5,1718,2956,2,5,1,RFn,916.0,3.0,342000,3
1344,2890,80,Mitchel,6,1975,Plywood,Plywood,257.0,3,CBlock,GLQ,576.0,3,1210,1210,2,3,0,Unf,528.0,3.0,148000,31
1345,1157,50,Sawyer,5,1972,HdBoard,HdBoard,0.0,3,CBlock,LwQ,190.0,3,1001,1641,2,3,1,Unf,490.0,3.0,140000,36
1346,2550,20,NAmes,5,1991,Plywood,Plywood,85.0,3,CBlock,Rec,567.0,3,1053,1053,1,5,0,RFn,750.0,3.0,150000,48
1347,1104,60,NoRidge,7,1997,VinylSd,VinylSd,0.0,4,PConc,GLQ,851.0,5,1064,2125,2,4,2,RFn,576.0,3.0,279500,12
1348,2183,180,Edwards,6,2005,VinylSd,VinylSd,76.0,3,PConc,GLQ,467.0,5,1072,1072,1,4,0,Fin,525.0,3.0,140000,2
1349,2887,90,Mitchel,6,1978,Plywood,Plywood,0.0,3,CBlock,Unf,0.0,3,1664,1664,2,3,0,Unf,616.0,3.0,145000,28
1350,29,120,NAmes,7,1999,MetalSd,MetalSd,0.0,4,PConc,GLQ,1051.0,5,1337,1337,2,4,1,Fin,511.0,3.0,184000,11
1351,108,120,Greens,8,1978,Wd Sdng,Plywood,0.0,4,CBlock,GLQ,1052.0,3,1226,1226,1,4,1,Fin,484.0,3.0,206000,32
1352,2286,160,MeadowV,4,1972,CemntBd,CmentBd,0.0,3,CBlock,BLQ,252.0,3,546,1092,1,3,0,Unf,253.0,3.0,85500,35
1353,1533,70,Crawfor,6,1995,Stucco,Stucco,0.0,3,CBlock,LwQ,326.0,2,849,1660,1,3,1,Unf,240.0,3.0,188700,74
1354,376,20,NWAmes,6,1986,VinylSd,VinylSd,101.0,3,PConc,LwQ,363.0,3,1671,1671,2,3,1,RFn,484.0,3.0,200000,31
1355,800,80,SawyerW,7,1991,HdBoard,HdBoard,0.0,4,PConc,GLQ,460.0,4,1061,1061,1,4,0,Unf,462.0,3.0,162000,19
1356,1395,30,Sawyer,5,1997,Wd Sdng,Wd Sdng,0.0,3,PConc,Unf,0.0,5,672,672,1,3,0,Unf,240.0,3.0,108000,68
1357,388,20,NWAmes,5,1975,HdBoard,HdBoard,161.0,3,CBlock,ALQ,1333.0,3,1621,1621,2,3,2,RFn,478.0,3.0,213000,34
1358,1689,20,NridgHt,8,2007,VinylSd,VinylSd,328.0,4,PConc,GLQ,1004.0,5,1734,1734,2,5,1,RFn,928.0,3.0,318000,0
1359,716,75,OldTown,5,1965,AsbShng,AsbShng,0.0,3,PConc,Unf,0.0,3,1075,2138,2,3,0,Unf,360.0,2.0,106000,111
1360,2737,70,Edwards,6,1950,WdShing,Plywood,0.0,3,PConc,Unf,0.0,5,1337,2009,2,3,2,Unf,795.0,3.0,235000,78
1361,120,20,NAmes,4,1959,Plywood,Plywood,0.0,3,CBlock,ALQ,569.0,2,1225,1225,1,3,0,None,0.0,0.0,128950,51
1362,1230,20,NAmes,6,1961,WdShing,Wd Shng,491.0,3,CBlock,ALQ,288.0,3,1362,1362,1,3,1,Unf,504.0,3.0,163000,47
1363,2047,50,Edwards,5,1950,MetalSd,MetalSd,0.0,3,BrkTil,ALQ,312.0,2,756,1134,1,3,0,Unf,240.0,3.0,126000,67
1364,1293,50,OldTown,7,2003,VinylSd,VinylSd,0.0,3,PConc,Unf,0.0,5,1362,2082,2,4,0,Unf,484.0,3.0,200000,5
1365,1915,50,NAmes,5,1958,MetalSd,MetalSd,180.0,3,CBlock,BLQ,460.0,3,874,1524,1,3,0,Unf,315.0,3.0,144000,49
1366,1968,90,NAmes,5,1961,BrkFace,BrkFace,0.0,3,CBlock,Unf,0.0,5,1800,1800,2,3,0,None,0.0,0.0,141000,46
1367,1766,60,NoRidge,8,1999,VinylSd,VinylSd,0.0,4,PConc,GLQ,1048.0,5,1411,2582,2,4,1,Fin,758.0,3.0,322500,9
1368,268,20,CollgCr,7,1998,VinylSd,VinylSd,442.0,3,PConc,Unf,0.0,5,1661,1661,2,4,0,RFn,598.0,3.0,224900,12
1369,729,70,BrkSide,5,2004,Wd Sdng,Wd Sdng,0.0,3,CBlock,GLQ,1309.0,5,1072,1576,1,4,1,RFn,528.0,3.0,223500,86
1370,902,20,Edwards,4,1956,AsbShng,AsbShng,0.0,3,CBlock,Unf,0.0,5,960,960,1,3,0,Unf,288.0,3.0,112000,53
1371,993,60,Gilbert,6,1998,VinylSd,VinylSd,0.0,3,PConc,BLQ,706.0,5,926,1604,2,3,1,Fin,470.0,3.0,187500,11
1372,766,30,Edwards,1,1950,Wd Sdng,Wd Sdng,0.0,2,BrkTil,BLQ,350.0,4,904,904,0,2,0,None,0.0,0.0,61000,87
1373,903,50,Edwards,6,2000,Wd Sdng,Wd Sdng,0.0,3,BrkTil,Unf,0.0,4,684,1196,1,4,0,Unf,528.0,3.0,110000,89
1374,1221,30,BrkSide,3,2003,VinylSd,VinylSd,0.0,4,CBlock,Unf,0.0,4,729,729,1,3,0,None,0.0,0.0,52000,73
1375,1719,120,NridgHt,6,2006,VinylSd,VinylSd,256.0,4,PConc,ALQ,762.0,5,1362,1362,2,4,1,RFn,460.0,3.0,207000,2
1376,1521,70,SWISU,5,1950,MetalSd,MetalSd,0.0,3,PConc,Unf,0.0,3,1024,1964,1,3,0,None,0.0,0.0,130000,97
1377,2707,90,Sawyer,4,1967,MetalSd,MetalSd,0.0,3,Slab,None,0.0,3,1296,1296,2,3,0,Unf,516.0,3.0,90000,39
1378,987,60,Mitchel,5,1992,HdBoard,Wd Shng,0.0,3,PConc,ALQ,330.0,3,624,1287,1,3,0,Unf,440.0,3.0,130000,17
1379,2558,50,BrkSide,5,1991,AsbShng,Plywood,0.0,3,PConc,Unf,0.0,4,936,1252,1,3,0,Unf,576.0,3.0,127000,98
1380,1778,20,Somerst,9,2006,VinylSd,ImStucc,302.0,5,PConc,Unf,0.0,5,1905,1905,2,5,1,Fin,788.0,3.0,320000,1
1381,2601,30,OldTown,5,1950,Stucco,Stucco,0.0,3,BrkTil,Rec,821.0,5,1130,1130,1,3,1,Unf,720.0,3.0,120000,86
1382,74,60,SawyerW,7,2004,VinylSd,VinylSd,122.0,4,PConc,Unf,0.0,5,831,1659,2,4,0,RFn,484.0,3.0,181000,6
1383,2190,20,Edwards,4,1954,MetalSd,MetalSd,0.0,3,CBlock,LwQ,552.0,5,894,894,1,3,0,Unf,400.0,3.0,110000,53
1384,701,190,OldTown,4,1950,AsbShng,AsbShng,0.0,2,BrkTil,Unf,0.0,4,1101,1701,2,2,0,None,0.0,0.0,94550,89
1385,2556,30,BrkSide,4,1958,Wd Sdng,Wd Sdng,0.0,3,PConc,Unf,0.0,3,869,869,1,2,0,None,0.0,0.0,85500,83
1386,2293,85,Mitchel,5,1977,Plywood,Plywood,144.0,3,PConc,GLQ,923.0,3,1008,1008,1,4,1,Fin,678.0,3.0,153500,30
1387,787,20,Edwards,3,1955,BrkFace,Wd Sdng,0.0,3,Slab,None,0.0,5,1733,1733,2,3,1,Unf,452.0,3.0,139600,54
1388,595,20,NAmes,5,1967,HdBoard,HdBoard,0.0,3,CBlock,Unf,0.0,3,1568,1568,1,3,0,Unf,440.0,3.0,143000,42
1389,66,50,NoRidge,8,1996,VinylSd,VinylSd,579.0,4,PConc,GLQ,816.0,5,2053,3238,2,4,1,Fin,666.0,3.0,410000,15
1390,846,60,CollgCr,6,1998,VinylSd,VinylSd,120.0,3,PConc,GLQ,606.0,5,928,1772,2,3,1,RFn,492.0,3.0,200000,11
1391,594,20,NAmes,5,1967,HdBoard,HdBoard,0.0,3,PConc,BLQ,648.0,3,864,864,1,3,0,Fin,312.0,3.0,130000,42
1392,792,60,Edwards,6,1950,MetalSd,MetalSd,0.0,3,CBlock,BLQ,342.0,5,892,1639,1,4,1,Unf,240.0,3.0,154400,63
1393,1200,60,NWAmes,8,1996,VinylSd,VinylSd,289.0,5,CBlock,GLQ,575.0,5,1175,2715,3,4,2,Fin,831.0,3.0,299800,32
1394,768,50,Edwards,5,1950,MetalSd,MetalSd,0.0,3,PConc,Unf,0.0,3,687,1112,2,3,0,Unf,226.0,1.0,63000,75
1395,174,20,OldTown,5,1957,MetalSd,MetalSd,0.0,3,CBlock,BLQ,274.0,4,1347,1347,1,4,0,Unf,551.0,3.0,143000,53
1396,1889,20,NAmes,5,1961,VinylSd,VinylSd,56.0,3,CBlock,ALQ,700.0,5,964,964,1,3,1,Fin,784.0,3.0,137500,46
1397,1023,60,NWAmes,6,1995,HdBoard,HdBoard,424.0,3,CBlock,ALQ,896.0,3,1542,2872,2,3,1,Fin,619.0,3.0,272000,31
1398,363,20,Gilbert,6,1992,HdBoard,HdBoard,106.0,3,PConc,GLQ,560.0,4,1167,1167,2,4,0,RFn,400.0,3.0,173000,17
1399,1401,20,ClearCr,7,1979,Plywood,Plywood,0.0,3,CBlock,GLQ,599.0,3,1524,1524,2,3,2,Fin,478.0,3.0,245000,29
1400,1978,90,OldTown,5,1980,MetalSd,MetalSd,180.0,3,CBlock,GLQ,936.0,3,936,936,1,3,0,Unf,672.0,3.0,140000,27
1401,2097,60,CollgCr,7,2007,VinylSd,VinylSd,220.0,4,PConc,GLQ,984.0,5,1282,2696,2,5,1,Fin,792.0,3.0,383970,0
1402,2840,20,Edwards,4,1968,Wd Sdng,Wd Sdng,60.0,3,CBlock,Rec,691.0,5,1482,1482,2,3,1,Unf,609.0,3.0,125000,52
1403,862,85,CollgCr,5,2007,HdBoard,Wd Shng,0.0,3,CBlock,GLQ,656.0,3,768,768,1,3,0,Unf,396.0,3.0,133000,37
1404,507,20,Somerst,8,2009,VinylSd,VinylSd,72.0,4,PConc,Unf,0.0,5,1468,1468,2,4,1,Fin,898.0,3.0,244600,1
1405,1262,20,NAmes,5,1968,HdBoard,Plywood,0.0,3,CBlock,Rec,744.0,3,1044,1044,1,3,1,Fin,372.0,3.0,139000,40
1406,1228,20,NAmes,5,1953,Wd Sdng,Wd Sdng,88.0,3,CBlock,LwQ,531.0,5,1036,1036,1,3,0,RFn,312.0,3.0,112900,55
1407,1288,70,OldTown,5,2003,AsbShng,AsbShng,0.0,3,BrkTil,Unf,0.0,2,680,1360,1,3,0,Unf,330.0,2.0,111000,98
1408,1243,20,NAmes,6,1957,HdBoard,HdBoard,387.0,3,CBlock,Rec,1040.0,3,1392,1392,1,3,2,RFn,458.0,3.0,166000,51
1409,1850,60,Somerst,7,1998,VinylSd,VinylSd,1600.0,4,PConc,BLQ,649.0,5,975,1950,2,4,1,RFn,576.0,3.0,239000,10
1410,1589,90,Mitchel,7,1998,VinylSd,VinylSd,200.0,3,PConc,GLQ,1309.0,5,1344,1344,2,3,0,Fin,784.0,3.0,209200,11
1411,1658,20,NWAmes,5,1971,Plywood,Plywood,0.0,3,CBlock,ALQ,998.0,4,1484,1484,2,3,1,Unf,487.0,3.0,175000,36
1412,446,20,NridgHt,7,2004,VinylSd,VinylSd,418.0,4,PConc,ALQ,1262.0,5,1760,1760,2,4,1,Fin,583.0,3.0,269500,6
1413,1097,60,Gilbert,7,2000,VinylSd,VinylSd,0.0,4,PConc,GLQ,870.0,5,1037,2322,2,3,1,Fin,400.0,3.0,225000,9
1414,2329,120,StoneBr,8,1985,HdBoard,HdBoard,0.0,4,PConc,GLQ,1148.0,3,1742,1742,2,4,1,RFn,564.0,3.0,275000,21
1415,1909,50,NAmes,5,1950,WdShing,Wd Shng,0.0,3,CBlock,Rec,368.0,3,968,1376,1,3,1,Unf,240.0,3.0,105000,66
1416,2608,80,NAmes,5,1966,VinylSd,VinylSd,1047.0,3,CBlock,ALQ,516.0,3,1086,1086,1,3,1,RFn,484.0,3.0,159950,40
1417,656,50,OldTown,5,1987,HdBoard,HdBoard,0.0,3,CBlock,Unf,0.0,5,808,1656,2,3,0,Unf,180.0,2.0,135000,93
1418,1690,20,NridgHt,8,2007,VinylSd,VinylSd,0.0,4,PConc,GLQ,1518.0,5,2122,2122,2,4,1,Fin,938.0,3.0,345474,0
1419,2853,50,SWISU,5,1950,Wd Sdng,Wd Sdng,0.0,3,BrkTil,Unf,0.0,5,1008,1522,2,3,0,None,0.0,0.0,102000,80
1420,2229,20,Crawfor,7,1971,Plywood,Plywood,652.0,3,CBlock,Rec,434.0,5,1696,1696,2,3,2,Fin,625.0,3.0,198000,36
1421,1127,60,Somerst,8,2008,VinylSd,VinylSd,100.0,4,PConc,GLQ,789.0,5,1050,2078,2,5,1,Fin,836.0,3.0,339750,1
1422,2606,50,OldTown,5,1989,Wd Sdng,Wd Sdng,0.0,3,CBlock,ALQ,626.0,4,1096,1466,2,4,1,Unf,566.0,3.0,170000,70
1423,1268,20,NAmes,5,1951,MetalSd,MetalSd,0.0,3,CBlock,LwQ,432.0,3,876,876,1,3,1,Unf,576.0,3.0,94000,57
1424,2809,60,CollgCr,7,2006,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,851,1737,2,4,0,RFn,578.0,3.0,203160,0
1425,529,20,Somerst,7,2007,VinylSd,VinylSd,0.0,4,PConc,GLQ,1430.0,5,1662,1662,2,5,1,RFn,711.0,3.0,291000,3
1426,476,60,Gilbert,6,2002,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,1010,2267,2,4,1,RFn,390.0,3.0,200000,7
1427,2566,90,NAmes,5,1967,Plywood,Plywood,0.0,3,CBlock,Unf,0.0,3,1584,1584,2,3,0,Unf,506.0,3.0,119000,39
1428,1902,20,BrkSide,1,1950,VinylSd,VinylSd,0.0,2,Slab,None,0.0,2,334,334,1,2,0,None,0.0,0.0,39300,61
1429,1547,30,IDOTRR,4,1950,AsbShng,AsbShng,0.0,3,BrkTil,Unf,0.0,2,796,796,1,3,0,None,0.0,0.0,55000,86
